Date;Freight;Kaub_level;Mogas_Flat;Brent_flat;Diesel_Flat;Heating_Flat
03/01/2013;44.55;1290;573.6221999;260.6624943;572.0197715;554.5768775
04/01/2013;41.55;1167;577.4351018;260.252075;574.2190317;557.9930522
07/01/2013;41.55;981;576.1748866;258.9999233;578.3553034;561.7134214
08/01/2013;40.05;987;577.1565849;259.0784044;579.2390368;562.5034439
09/01/2013;38.55;960;578.0662078;259.375;583.3230435;567.1447261
10/01/2013;37.05;912;578.5336466;259.1397849;581.8364099;567.3135431
11/01/2013;37.05;891;553.2677205;249.3295163;556.0232894;541.7168022
14/01/2013;37.05;855;548.5416381;250.168653;558.2549831;544.0148281
15/01/2013;37.05;801;548.2169439;251.4444361;561.9875786;547.6920589
16/01/2013;37.05;753;550.3979705;250.3351661;563.2623183;546.5775737
17/01/2013;37.05;729;545.2364814;249.4389587;554.6662251;537.9023963
18/01/2013;37.05;702;553.0038285;251.8387872;558.294448;541.3200829
21/01/2013;38.55;648;557.0888857;253.569016;563.6565969;546.8942326
22/01/2013;38.55;633;562.7425922;254.5843658;565.6764826;550.4884957
23/01/2013;38.55;606;570.7653833;256.0015004;565.5592343;549.696689
24/01/2013;38.55;591;572.494879;257.2552251;565.8753479;550.5180226
25/01/2013;38.55;573;566.8066977;253.5600267;552.3094556;536.3424042
28/01/2013;38.55;537;571.4837738;253.6521868;555.495073;540.5520966
29/01/2013;37.8;516;580.1772535;257.0311918;565.4787619;549.6119662
30/01/2013;37.05;594;577.9477678;255.424267;556.9241304;541.9705217
31/01/2013;35.55;855;579.7926939;256.2509225;558.300981;542.3401097
01/02/2013;35.55;1074;579.7306879;257.0140721;557.2256649;541.741968
04/02/2013;35.55;1593;583.665564;257.7848288;562.7666409;547.2166156
05/02/2013;35.55;1677;584.525634;259.3115166;567.0574999;551.7042097
06/02/2013;35.55;1668;588.0719444;259.2957017;569.7267017;554.5695052
07/02/2013;35.55;1629;588.604045;259.8036321;568.5038653;553.5599845
08/02/2013;35.55;1578;605.3137208;267.0031404;592.9486628;579.0716511
11/02/2013;35.55;1224;601.1240174;265.4544097;588.8377809;575.3716476
12/02/2013;35.55;1104;597.0324395;263.4543831;581.4140376;567.06218
13/02/2013;35.55;1017;598.0433563;263.65727;576.4677546;562.4334105
14/02/2013;35.55;951;615.1205258;266.3690253;589.7899577;574.5769685
15/02/2013;35.55;909;620.1738393;264.4953096;585.9401789;569.3990264
18/02/2013;35.55;816;620.7622983;264.0503295;585.6727837;570.4640825
19/02/2013;35.55;780;617.428301;263.3680426;582.8044341;566.2310752
20/02/2013;35.55;768;613.3891031;260.6207928;579.5623107;562.0762052
21/02/2013;37.8;753;615.0036016;260.367056;588.0844794;571.5457489
22/02/2013;37.8;732;618.5392864;258.7972092;585.8303396;569.9641129
25/02/2013;37.8;645;609.6005371;258.9597114;577.0999929;560.8870634
26/02/2013;37.8;639;615.2491451;259.5090617;587.1992025;569.5642335
27/02/2013;37.8;618;610.0887802;257.4864473;581.0963372;563.4536588
28/02/2013;39.3;612;594.6288592;256.0591058;572.8692729;557.2294646
01/03/2013;39.3;606;594.993017;254.3769231;573.9898911;557.9881657
04/03/2013;39.3;567;594.088004;253.386638;572.5026988;555.3189629
05/03/2013;39.3;546;594.4948403;254.3348166;572.9261572;552.4320206
06/03/2013;39.3;552;601.5434712;254.1081703;571.3845224;552.3472625
07/03/2013;40.8;552;600.4239308;254.942352;578.1777654;559.4939386
08/03/2013;40.8;564;590.7934188;249.7402597;568.8205845;550.6334765
11/03/2013;41.55;717;591.6793943;251.3313837;579.3252907;560.7245731
12/03/2013;43.8;756;572.5554736;249.7586762;570.3070362;553.6128192
13/03/2013;43.8;771;568.860693;248.3013635;570.3375472;552.3530355
14/03/2013;43.8;792;578.555292;250.398083;573.1430391;556.5647578
15/03/2013;44.55;765;570.2842788;250.6189821;564.0454769;546.4444305
18/03/2013;44.55;675;579.912025;251.7596102;572.7362002;555.3094792
19/03/2013;44.55;708;576.9202038;249.4051298;563.2932098;546.2641868
20/03/2013;44.55;738;574.0664979;248.2039397;564.46695;547.2241132
21/03/2013;44.55;816;593.4869463;248.0170411;567.2521275;550.6452645
22/03/2013;44.55;828;582.092495;246.1538462;561.9780509;546.9705633
25/03/2013;44.55;687;607.4142643;246.3084654;566.6852529;550.3118459
26/03/2013;44.55;642;624.3186058;249.3818521;578.1163265;562.8597643
27/03/2013;44.55;612;638.6214657;253.8533835;590.2278582;576.7632682
28/03/2013;44.55;600;643.1543585;251.5970324;585.7500614;571.3004106
02/04/2013;44.55;672;626.9429224;255.864486;592.3412258;578.3498801
03/04/2013;46.05;678;616.6655021;252.1281572;583.5447995;569.1016951
04/04/2013;46.05;645;595.1666787;246.1460446;567.5371734;552.3394959
05/04/2013;47.55;627;585.0982006;240.9456119;554.4346792;539.5496584
08/04/2013;49.05;564;577.9932828;237.5950242;550.0695966;533.9079327
09/04/2013;50.55;534;577.5868528;239.1947853;546.05129;530.8994975
10/04/2013;51.3;525;567.5802591;239.9358093;545.7762691;529.8014529
11/04/2013;52.8;552;557.9671441;236.4966842;535.6639386;521.3291426
12/04/2013;52.8;609;550.2746563;231.5277352;528.5482689;512.9004245
15/04/2013;52.8;1092;548.0019841;227.6660806;521.6331524;506.830121
16/04/2013;54.3;1011;540.426416;223.6804022;511.7672909;497.1844364
17/04/2013;54.3;933;541.5794367;221.2811334;506.902229;491.0929118
18/04/2013;55.8;882;548.1493446;225.5806823;518.773569;501.9920284
19/04/2013;57.3;864;550.7364256;225.8635151;517.5877433;501.2987402
22/04/2013;58.8;945;558.9407399;228.9407072;523.594296;509.0802831
23/04/2013;61.8;1053;555.7985712;228.8452656;528.7510425;514.2523917
24/04/2013;61.8;1056;556.6167676;231.9314163;534.0681761;520.6731139
25/04/2013;61.8;1014;556.4544144;232.9357798;534.2594096;517.1363709
26/04/2013;61.8;945;564.695735;236.3951073;542.6351055;525.9684891
29/04/2013;64.05;996;558.3810585;235.0034317;530.426556;512.7921237
30/04/2013;;1002;559.3057272;232.8488372;525.5930205;506.7967412
02/05/2013;64.05;930;531.0291889;228.1100751;510.7736944;494.1021502
03/05/2013;64.05;909;546.2106342;239.5607747;531.22174;513.586131
07/05/2013;58.05;1011;557.4032975;241.4740215;536.8166824;519.519228
08/05/2013;54.3;1014;552.5386089;236.8024362;531.6635003;513.6840653
10/05/2013;54.3;978;566.5949596;233.9159224;533.761992;515.151794
13/05/2013;48.3;981;565.1100081;236.1288831;537.680246;520.8001303
14/05/2013;46.8;987;566.1095949;237.3044617;537.6486257;521.3698424
15/05/2013;44.55;963;575.2152058;237.1501866;538.4433061;522.1096012
16/05/2013;44.55;939;581.5526204;242.909232;554.9144008;537.3088875
17/05/2013;44.55;924;590.187469;242.6995105;557.5483766;540.7244262
21/05/2013;44.55;1032;590.766451;240.2145189;554.2787699;538.7112237
22/05/2013;44.55;990;574.9568996;237.3906988;544.7746359;528.7300756
23/05/2013;44.55;969;575.4045919;234.0782123;538.4982075;522.1235157
24/05/2013;44.55;984;579.9237231;234.6858335;537.2396615;520.7035401
28/05/2013;44.55;1083;582.4368304;240.9414129;552.4413637;535.1216514
29/05/2013;44.55;1122;579.0914597;237.1602841;544.77759;528.1533641
31/05/2013;43.05;1215;570.3619617;231.6315547;526.4449817;510.9188063
03/06/2013;43.05;1968;569.7693969;234.3404059;531.8936718;515.9328577
04/06/2013;43.05;2142;561.1588367;234.2117324;528.7501556;511.9589408
05/06/2013;43.05;2148;565.8707669;238.0117854;538.9036306;522.5583291
06/06/2013;43.05;2139;559.4329602;236.2402805;531.9424128;515.597443
07/06/2013;43.05;2037;552.823284;235.3846154;525.5818579;510.1588147
10/06/2013;43.05;1503;555.2090408;234.6808994;526.83487;511.5267436
11/06/2013;43.05;1419;543.7129308;229.4582988;514.3333982;499.6522471
12/06/2013;43.05;1371;543.5209242;233.0722302;523.6541953;508.4277639
13/06/2013;43.05;1383;540.5361536;232.9478032;526.0744437;510.4653145
14/06/2013;43.05;1392;552.2434613;238.1192212;537.4695403;522.5467582
17/06/2013;43.05;1179;550.1028859;237.7821099;533.6436615;519.3237077
18/06/2013;43.05;1122;544.2095766;235.7335128;529.6937761;514.0780914
19/06/2013;41.55;1068;546.7557193;236.1554528;529.9719716;514.1307044
20/06/2013;41.55;1056;553.0774634;233.4545455;533.649102;518.5376492
21/06/2013;41.55;1056;546.6322588;228.3687405;525.1240686;510.0384313
24/06/2013;41.55;1056;549.4070885;228.6795048;529.2973792;516.224287
25/06/2013;41.55;1044;545.3661817;232.0237551;532.1844356;517.8202153
26/06/2013;41.55;1029;550.6683176;231.4957002;535.2659664;521.1508974
27/06/2013;41.55;1014;551.4614269;236.9935543;547.3828502;532.1403215
28/06/2013;41.55;1014;550.4265565;235;541.4153822;525.9038708
01/07/2013;41.55;939;554.3810455;237.7080617;542.6450108;525.26024
02/07/2013;41.55;909;561.5647142;239.7096105;544.3964443;528.4985261
03/07/2013;41.55;891;579.6454828;245.8754534;563.0310439;546.9355854
04/07/2013;41.55;873;578.1829218;244.1312384;560.0263851;543.4967783
05/07/2013;41.55;864;591.9964172;249.9107351;572.943827;555.5164291
08/07/2013;41.55;879;598.3929772;252.1867704;577.9424123;560.1901618
09/07/2013;41.55;816;598.614159;251.8394649;574.8910435;557.7654811
10/07/2013;41.55;786;617.4974604;253.9920393;580.1801145;563.4301467
11/07/2013;41.55;768;595.8516446;249.0110396;558.791679;542.6224227
12/07/2013;41.55;753;606.396648;250.8823078;562.8039289;546.5456911
15/07/2013;41.55;702;613.6898244;252.3901014;565.3442733;548.690707
16/07/2013;43.05;672;606.374321;250.3049245;560.7323274;542.6194561
17/07/2013;44.55;654;602.9624781;250.7155907;560.696324;543.7412654
18/07/2013;46.05;633;603.4724549;251.3556862;565.4427066;550.0895021
19/07/2013;47.55;627;601.0649078;250.3695801;559.96876;545.5449335
22/07/2013;47.55;579;587.1140796;248.6404375;550.4599509;537.3721536
23/07/2013;49.05;573;582.3782938;249.0136571;550.9121279;536.2311499
24/07/2013;49.05;549;576.9324417;245.3268911;542.5470182;528.0510642
25/07/2013;49.05;552;573.0354252;246.212695;545.1658974;531.4333
26/07/2013;49.05;585;570.91356;244.0950226;537.6177285;525.0882114
29/07/2013;49.05;552;571.8607208;245.0866616;538.4560854;526.1427349
30/07/2013;48.3;597;568.8442825;243.0894309;534.7348101;521.6342019
31/07/2013;48.3;723;565.6958796;243.6836158;538.7104597;524.8952869
01/08/2013;48.3;834;581.3067688;249.7280145;551.5419774;537.9821199
02/08/2013;48.3;786;593.2294892;249.375142;552.2293233;538.2367241
05/08/2013;48.3;642;578.6470516;248.9703553;545.802743;531.0158521
06/08/2013;46.8;615;573.4505138;246.0090361;540.7266173;523.2242978
07/08/2013;43.05;585;563.5129147;244.5772266;537.3910243;518.5766089
08/08/2013;43.05;558;554.8153079;241.4146707;527.3446976;510.8140754
09/08/2013;43.05;570;558.7278869;243.5354819;530.6801195;514.4345613
12/08/2013;43.05;597;569.9421449;246.6415663;543.2724625;526.4847039
13/08/2013;45.3;600;576.1137852;249.7968397;549.6290965;534.0437687
14/08/2013;46.8;576;580.3690918;250.6833799;552.7795381;536.9858858
16/08/2013;48.3;495;575.7955608;252.1214393;553.6156083;538.7579823
19/08/2013;52.8;432;574.7915431;250.6070144;552.9802697;538.8562352
20/08/2013;54.3;417;564.668836;248.812724;547.849509;534.0246196
21/08/2013;55.05;429;566.6569077;248.1096832;548.4550503;535.7797125
22/08/2013;55.05;426;572.2428932;248.9304211;551.5544851;538.1619528
23/08/2013;55.05;405;574.6379356;250.445526;551.687755;537.9689304
27/08/2013;55.05;543;580.3080915;259.0418354;564.1706007;550.4427476
28/08/2013;55.05;522;594.2505964;260.8900877;568.8741625;555.3141476
29/08/2013;55.05;450;599.7457055;263.9077341;579.9341228;567.0881279
30/08/2013;55.05;438;597.7887691;261.5338119;578.0705975;564.8952296
02/09/2013;58.05;414;595.8984476;260.3392141;574.3579988;559.5533008
03/09/2013;58.05;399;599.2012126;263.2402065;580.6621673;564.2599782
04/09/2013;61.05;369;590.4447831;263.6018526;579.884211;564.9221147
05/09/2013;67.05;354;586.6925607;262.6420239;579.8299574;563.5631406
06/09/2013;76.05;345;590.0366114;267.888999;592.5607063;574.6685888
09/09/2013;76.05;360;575.8479923;262.4829468;580.634177;562.9542682
10/09/2013;70.05;414;557.5396611;254.1163142;564.4507837;547.069669
11/09/2013;67.8;483;550.5700101;254.2809768;564.3500921;547.4613517
12/09/2013;67.8;501;550.9046074;255.1918736;567.1572063;549.4720143
13/09/2013;67.8;498;552.415014;255.0959007;565.8392736;547.927303
16/09/2013;61.05;612;545.5169308;251.0369095;556.2401044;539.9097444
17/09/2013;55.8;576;542.9368266;247.327044;544.8658261;529.6196376
18/09/2013;49.8;591;541.2842909;247.1090473;544.6917942;528.9553882
19/09/2013;47.55;699;534.4251137;245.559247;535.2574519;520.5295066
20/09/2013;47.55;849;537.9511891;244.4575995;531.5438203;518.2660842
23/09/2013;47.55;900;524.8001642;241.301451;525.9590069;512.0130174
24/09/2013;47.55;795;516.8288386;240.0356268;525.3665258;511.5090106
25/09/2013;48.3;729;525.1561435;243.5278436;531.5717747;516.5662693
26/09/2013;48.3;681;522.2758029;241.9957034;533.0286826;519.2813173
27/09/2013;50.55;636;521.4947032;242.1142055;534.3223513;520.5992246
30/09/2013;54.3;546;516.7517635;240.11107;530.496871;515.5302635
01/10/2013;57.3;501;511.4337648;237.8264719;522.1915362;507.3187921
02/10/2013;60.3;489;513.6961542;242.3085461;535.0887666;520.1055705
04/10/2013;60.3;468;510.7120809;241.690576;526.8990341;513.0712783
07/10/2013;60.3;456;505.6384574;242.9708223;529.0679857;517.2389906
08/10/2013;60.3;510;513.0368323;244.7112552;532.7427226;519.1045222
09/10/2013;60.3;570;515.2197905;242.1309656;532.1694961;518.0525222
10/10/2013;60.3;603;521.617416;247.2583506;537.9696297;525.3528514
11/10/2013;60.3;531;519.7680743;244.714728;525.7316291;513.0779703
14/10/2013;57.3;654;519.9744754;243.556473;526.0014241;512.5498733
15/10/2013;57.3;615;525.6336864;244.9714667;536.6403716;523.588107
16/10/2013;57.3;627;522.7866862;244.9598112;532.4015363;520.3894769
17/10/2013;57.3;747;519.131433;240.4479578;518.0104007;505.2230202
18/10/2013;57.3;918;515.0138713;240.1052324;520.0221299;507.6051155
21/10/2013;57.3;789;517.9394621;240.3599912;521.7881529;509.5379045
22/10/2013;57.3;768;513.7790627;239.3593681;518.29515;506.2085394
23/10/2013;;744;500.4196381;235.078534;503.1516717;491.0967945
24/10/2013;57.3;744;487.0434974;231.8073162;494.3038605;483.2666306
25/10/2013;57.3;687;485.3985916;230.471075;495.441448;483.6524192
28/10/2013;57.3;696;487.2509082;234.8374927;504.2425765;492.5034838
29/10/2013;57.3;693;488.9328884;235.4590354;508.2963931;496.8141014
30/10/2013;57.3;717;490.7986288;236.4667394;511.551635;501.0570162
31/10/2013;57.3;723;495.5343353;236.3536398;519.8320996;508.7950716
04/11/2013;51.3;708;491.4712216;233.2963127;512.2009551;500.7893229
05/11/2013;48.3;819;490.9439757;233.8150289;513.2024128;501.5431107
06/11/2013;45.3;954;489.688598;234.1717837;512.2883613;500.1114092
07/11/2013;44.55;981;498.767439;231.627385;515.9553153;503.2940145
08/11/2013;44.55;1074;492.715501;232.8791602;514.4828475;501.5472963
11/11/2013;44.55;1149;503.2226621;236.5686128;521.2727707;508.9207849
12/11/2013;42.3;1221;507.0842645;237.2394282;516.4134727;501.6111862
13/11/2013;42.3;1242;508.9194764;239.0607529;520.7712311;508.7178712
14/11/2013;42.3;1221;516.6880851;241.7907115;521.3792549;511.0064531
15/11/2013;42.3;1143;515.4170078;241.2258544;520.7892113;510.5656736
18/11/2013;42.3;882;509.1230934;241.1185914;515.5827407;504.9004378
19/11/2013;40.8;798;508.8383687;240.519923;518.4294349;506.9828307
20/11/2013;40.8;768;507.9861711;240.3415391;517.6415409;505.6571048
21/11/2013;40.8;810;517.5741831;244.6852732;528.6446282;516.5437702
22/11/2013;40.8;867;523.091352;247.3146915;530.579789;519.4643184
25/11/2013;40.8;840;516.2868112;246.610922;529.9739324;517.9923039
26/11/2013;37.8;795;511.8776263;248.2689894;533.6235952;520.3758221
27/11/2013;37.8;789;510.589347;245.631068;526.3310343;514.6030524
28/11/2013;37.8;744;509.7938689;245.6150677;526.8931117;514.2293653
29/11/2013;37.8;702;507.7628587;244.3685255;525.3644801;513.3344951
02/12/2013;37.8;633;510.6511581;247.4069149;528.9100814;517.2650098
03/12/2013;39.3;612;512.8408004;250.0441891;528.187721;515.4259376
04/12/2013;39.3;591;514.8074547;250.2501471;529.7284004;516.6651886
05/12/2013;39.3;567;514.2262977;247.6092394;527.5648031;513.4016472
06/12/2013;40.8;558;509.133015;245.4505527;520.5331924;506.9045083
09/12/2013;42.3;555;502.8790091;240.4022737;513.8329313;500.0178339
10/12/2013;42.3;537;496.5078457;237.7309091;508.910029;495.0743802
11/12/2013;43.8;531;493.4844822;238.4397472;508.6479078;494.511988
12/12/2013;43.8;516;490.6092436;237.4083485;504.3123017;490.5122183
13/12/2013;43.8;495;489.3282847;236.40271;504.1401707;489.9683745
16/12/2013;43.8;483;487.7475424;240.2003484;507.8370035;493.734327
17/12/2013;43.8;471;487.6855785;237.6827406;503.5611437;490.2531251
18/12/2013;43.8;456;490.0186684;239.7774384;509.9108823;496.204404
19/12/2013;43.8;441;503.0891608;243.8062486;517.6389146;505.1211062
20/12/2013;43.8;444;508.5835385;246.5909923;526.1207484;511.5064825
23/12/2013;43.8;501;509.4884084;244.4971537;522.3367091;508.8023634
27/12/2013;43.8;621;504.9050439;244.1870566;516.8945419;504.6466374
30/12/2013;43.8;927;505.4150381;240.4919103;513.5736244;501.5236818
02/01/2014;43.8;807;509.3159513;237.2895007;510.8940928;498.2819752
03/01/2014;40.8;768;498.8839629;234.582661;505.5922944;492.7752584
07/01/2014;37.8;789;495.9411127;235.1880361;504.2003334;492.5383503
08/01/2014;37.8;819;500.6466652;236.9280565;507.6299841;496.4911845
09/01/2014;37.8;780;499.9481715;236.5706729;503.1106508;492.7502992
10/01/2014;37.8;747;501.0818376;235.2837271;500.3023702;490.0963194
13/01/2014;37.8;708;496.8274213;238.0840779;499.5529235;489.0530536
14/01/2014;37.8;678;489.1616645;235.7503476;495.5935334;485.3124354
15/01/2014;36.3;663;494.4073033;238.6814641;506.6633297;496.2910221
16/01/2014;36.3;672;495.1645602;237.3611826;504.2061267;494.378984
17/01/2014;36.3;696;496.5832957;239.6863958;509.4037167;499.6611409
20/01/2014;36.3;720;499.7530972;240.247678;505.6751328;495.961787
21/01/2014;36.3;666;506.1003934;243.3757208;514.2049273;504.3654021
22/01/2014;36.3;639;502.1872336;243.7195931;511.6597176;501.1238106
23/01/2014;;645;499.6895189;242.2171713;508.0389804;497.6553324
24/01/2014;36.3;636;493.0814197;239.7895814;504.4355527;494.3043725
27/01/2014;36.3;648;494.6315107;238.7611656;502.3482211;492.1171095
28/01/2014;34.05;666;494.4678554;238.6988058;504.3962344;494.6450553
29/01/2014;34.05;699;495.4800679;240.1234568;511.0220136;500.6003316
30/01/2014;32.55;714;502.9467532;242.404597;513.7213214;502.9755857
31/01/2014;32.55;663;507.1866622;240.1154188;515.2702331;504.1540542
03/02/2014;32.55;570;502.3866306;237.4351756;508.8249671;498.3643878
04/02/2014;32.55;558;499.4407874;238.0871366;510.2336793;499.8266584
05/02/2014;32.55;570;499.2216281;237.0892712;506.3060109;495.0580098
06/02/2014;32.55;582;505.9075848;240.3112264;514.4070689;502.841542
07/02/2014;32.55;561;506.0596463;241.4321497;514.4024997;502.2971724
10/02/2014;32.55;585;509.3810379;242.4989001;509.1505429;497.3250793
11/02/2014;32.55;606;507.9207499;240.0043872;507.4769237;495.5008576
12/02/2014;32.55;633;518.4187633;240.7205481;515.2575542;503.3211078
13/02/2014;31.8;621;507.5395937;238.88117;507.6947401;494.2364702
14/02/2014;31.8;672;506.2438434;237.6887722;504.5345481;492.3306881
17/02/2014;31.8;855;510.4455456;238.703555;507.8154367;495.3038032
18/02/2014;31.8;927;511.0811736;240.2883985;510.3712948;497.5062077
19/02/2014;31.8;906;511.5214636;240.3928701;512.953528;500.4630805
20/02/2014;31.8;846;511.2572768;239.4352838;514.016385;502.1175012
21/02/2014;31.8;792;513.1190993;238.3234844;510.4333661;497.3870573
24/02/2014;31.8;687;512.4622242;239.4539498;511.2128086;497.2164756
25/02/2014;31.8;657;512.6579261;237.9889487;504.6702544;491.4825999
26/02/2014;31.8;624;512.7375286;239.130118;506.8927196;493.4898197
27/02/2014;31.8;603;516.3635381;238.4226714;508.3448641;494.272138
28/02/2014;31.8;606;497.947455;236.3642945;498.5446859;484.2793464
03/03/2014;31.8;648;505.7016061;242.540674;512.5337425;497.8691885
04/03/2014;31.8;603;503.4675596;237.9430564;501.5587616;486.9226606
05/03/2014;33.3;573;505.4923488;237.0594232;501.1112487;485.5017047
06/03/2014;34.8;564;499.1759292;235.9185158;496.784707;480.6139367
07/03/2014;34.8;552;486.6354689;235.785231;490.7760805;474.893614
10/03/2014;36.3;501;490.261347;234.2554571;487.4102296;472.5398528
11/03/2014;36.3;465;492.5365277;235.0180505;489.1468325;475.7001916
12/03/2014;37.8;456;484.5448568;233.2469216;478.6855365;466.0387539
13/03/2014;37.8;465;480.8831789;230.4977765;474.1066964;463.6551851
14/03/2014;39.3;450;483.355361;233.6862576;483.5419335;472.2059745
17/03/2014;40.8;426;479.1643541;231.1592119;475.3272358;465.4125171
18/03/2014;42.3;417;471.0798879;230.5999137;477.7800677;467.6207154
19/03/2014;44.55;405;474.9648858;228.6925897;475.3386445;464.2985562
20/03/2014;44.55;405;486.5309412;230.4606889;487.9475822;476.1272566
21/03/2014;44.55;411;489.0796408;233.5776488;492.6839681;482.1252904
24/03/2014;44.55;450;502.7986528;232.3072455;491.1587719;480.8323896
25/03/2014;44.55;483;499.2349963;232.8595257;493.2373561;483.0739487
26/03/2014;46.05;492;496.7951154;230.6069176;489.271789;478.8590096
27/03/2014;46.05;513;499.521371;232.4465765;495.421811;484.3288154
28/03/2014;46.05;507;500.8463056;232.6477215;498.9201648;488.2201704
31/03/2014;46.05;441;521.3524973;230.7006092;492.2245416;481.4344769
01/04/2014;47.55;426;518.4513643;230.0362582;491.3559618;479.8487201
02/04/2014;47.55;423;507.3845443;224.494382;480.8720797;468.5972207
03/04/2014;47.55;411;510.545154;228.4365696;486.7072181;474.5823176
04/04/2014;47.55;399;521.6215198;233.4306569;498.052826;484.0428366
07/04/2014;47.55;384;518.9472422;229.5416454;490.6694588;478.3063473
08/04/2014;47.55;381;520.266616;230.5430521;488.64964;477.4063435
09/04/2014;49.05;381;525.5142764;233.6233145;495.7221471;483.249363
10/04/2014;49.05;387;521.8180409;231.5064542;490.0607396;477.1347436
11/04/2014;50.55;405;523.259428;232.5259516;491.6160679;477.8301764
14/04/2014;52.05;387;528.068313;233.6949447;497.3504629;484.2145051
15/04/2014;52.05;375;531.6699845;236.9702239;502.2392827;488.9178387
16/04/2014;52.05;384;532.3467928;238.1358382;502.4654713;489.831142
17/04/2014;52.05;375;529.4235091;235.8643089;498.5956218;484.7338151
22/04/2014;53.55;351;536.6631528;235.535934;500.6593849;486.748985
23/04/2014;55.05;351;535.0449261;235.2031227;496.744089;482.9408215
24/04/2014;55.05;345;537.2669383;238.3285094;503.20249;489.1555894
25/04/2014;55.05;342;533.9001991;237.3364182;498.0879774;484.3265321
28/04/2014;52.8;405;530.7869195;236.5413751;491.9147882;478.1985171
29/04/2014;49.05;462;530.8112415;238.7024447;498.0651239;484.2845517
30/04/2014;49.05;522;525.2093171;234.9747292;487.1165452;473.7452593
02/05/2014;49.05;606;518.8927708;237.3034194;489.908009;476.8284927
06/05/2014;44.55;705;505.29696;233.330943;477.3068698;466.7982512
07/05/2014;41.55;654;501.919009;233.2663172;480.2996984;469.0367944
08/05/2014;41.55;627;502.9479697;233.0251559;478.439448;467.4188299
09/05/2014;41.55;609;517.3007409;235.7376098;490.982724;479.42258
12/05/2014;39.3;615;517.0503339;235.6411188;492.1633834;480.6697023
13/05/2014;39.3;597;524.2329292;238.3930526;498.5629863;486.7599976
14/05/2014;39.3;603;527.2437315;240.2580363;501.4555534;489.8758261
15/05/2014;37.05;606;532.9356185;241.203602;503.7985654;492.3130529
16/05/2014;37.05;636;530.3641209;243.6842874;501.5486423;490.7228695
19/05/2014;37.05;615;532.3885745;242.0780168;498.200234;487.5034705
20/05/2014;38.55;585;530.4970676;241.6508539;498.0312884;487.496847
21/05/2014;38.55;543;535.4591999;243.9748464;501.6741277;491.8918683
22/05/2014;38.55;540;540.1617146;244.3151888;501.9674646;492.2002085
23/05/2014;38.55;522;543.5680045;243.807777;503.9626346;494.4102308
27/05/2014;36.3;624;541.3383001;242.1909371;502.0328817;494.0991869
28/05/2014;36.3;654;543.0108552;241.2037037;500.8109932;492.0949861
30/05/2014;36.3;669;542.0722632;240.5379584;494.3581279;484.0657988
02/06/2014;36.3;588;540.6976638;240.4672691;492.9858504;482.5668124
03/06/2014;37.8;549;535.3209042;239.1865152;486.877643;476.6737998
04/06/2014;38.55;519;534.911224;240.383063;486.1858405;475.7798467
05/06/2014;38.55;525;536.3676111;239.5665954;492.645394;482.0347614
06/06/2014;;510;534.0860804;239.3050872;487.9839629;477.2864728
10/06/2014;40.05;432;548.4471854;241.5590168;496.7218113;484.8213484
11/06/2014;40.05;423;548.6361609;243.1091755;500.011989;488.2269493
12/06/2014;40.05;429;558.9086622;248.7507392;511.3340698;499.7082513
13/06/2014;40.05;444;566.6074747;250.147776;515.4978348;504.0422854
16/06/2014;42.3;462;562.5545474;251.0937038;516.7274978;507.0583395
17/06/2014;43.8;453;563.052029;251.9310142;517.424586;508.4452318
18/06/2014;45.3;447;569.4216417;252.7538155;519.4850851;510.5869143
20/06/2014;46.8;420;574.3182841;252.8628201;519.0692752;510.1992624
23/06/2014;50.55;363;570.6716177;249.646955;515.3532428;504.3245158
24/06/2014;50.55;339;568.4809266;250.5874578;518.2976268;506.740569
25/06/2014;50.55;330;568.3063185;248.461256;514.6283801;503.3225085
26/06/2014;50.55;348;568.7398252;247.8759371;513.5292828;501.4227387
27/06/2014;50.55;411;567.5940255;246.8942731;510.0909793;498.2361604
30/06/2014;44.55;447;560.9292161;243.8790452;504.4005329;492.5191659
01/07/2014;44.55;462;559.3519688;242.1171829;502.7897159;491.5635106
02/07/2014;44.55;486;556.9236585;241.4982425;501.5786783;490.6525698
03/07/2014;44.55;504;555.6554259;239.7405833;497.5626362;486.6730369
04/07/2014;44.55;483;564.5712072;240.741831;500.2195401;489.3471694
07/07/2014;41.55;486;563.706981;240.4723367;500.4511129;489.8711322
08/07/2014;38.55;531;561.7372367;237.8099934;496.1171819;485.8905691
09/07/2014;37.05;606;553.7395121;236.1317356;491.341529;481.378218
10/07/2014;37.05;756;551.7186934;233.5122023;492.941039;482.6582994
11/07/2014;37.05;888;549.7663976;232.386907;492.2042733;482.6212393
14/07/2014;37.05;987;544.3240097;230.4982755;488.7575948;479.2802077
15/07/2014;37.05;1026;542.258472;227.231323;485.4461361;475.1400852
16/07/2014;37.05;1053;539.9030829;233.7126811;495.3931201;485.7602509
17/07/2014;37.05;1026;530.3391684;234.9426987;495.2971803;487.0832066
18/07/2014;37.05;978;530.5381057;235.896488;496.3647303;489.9532255
21/07/2014;35.55;804;529.1848158;233.5996449;494.3104896;487.8614063
22/07/2014;35.55;810;538.79997;236.0878273;498.9886555;492.1937873
23/07/2014;35.55;897;535.8562285;237.8611214;502.8140461;495.5704086
24/07/2014;35.55;1044;532.482858;235.8001781;501.2623628;493.6780993
